brewery_city,lat,lng
"Kinetic Brewing Co., Lancaster, CA",34.697893,-118.143367
"Prost Brewing, Denver, CO",39.7614104,-105.0067446
"Figueroa Mountain Brewing, Santa Barbara, CA",34.41467650000001,-119.6907339
"Market Garden Brewery, Cleveland, OH",41.4848992,-81.7036857
"CB and Potts Restaurant and Brewery, Fort Collins, ",40.5742953,-105.102262
"SandLot, Denver, CO",39.7560233,-104.9925331
"Cedar Creek Brewery, Seven Points, TX",32.32237,-96.208004
"Speakeasy Ales & Lagers, San Francisco, CA",37.7381246,-122.3807131
"TAPS Fish House & Brewery, BreaBrea, CA",33.9167955,-117.8997638
"Monkey Paw Brewing Co., San Diego, CA",32.71385639999999,-117.1492631
"Community Beer Co., Dallas, TX",32.7917425,-96.8164371
"RAM Restaurant & Brewery, IllinoisWheeling, IL",42.1511131,-87.9146844
"Three Brothers Brewing, Harrisonburg, VA",38.4572687,-78.86106219999999
"Lavery Brewing Co., Erie, PA",42.1229242,-80.08390729999999
"Crossroads Brewing Co., Athens, NY",42.2604688,-73.8097165
"Wiley Roots Brewing Co., Greeley, CO",40.431393,-104.688498
"Campbell Brewing Co., Campbell, CA",37.286879,-121.946411
"Lost Rhino Brewing Co., Ashburn, VA",39.0160121,-77.4756687
"BrickStone Brewery, Bourbonnais, IL",41.1629689,-87.8850381
"Knee Deep Brewing Co., Lincoln, CA",38.9244668,-121.268425
"Abita Brewing Co., Abita Springs, LA",30.482108,-90.05501799999999
"Neshaminy Creek Brewing, Croydon, PA",40.085047,-74.9020367
"Sly Fox Brewhouse, Pottstown, PA",40.265147,-75.668328
"Smartmouth Brewing Co., Norfolk, VA",36.8664591,-76.3095546
"Mystic Brewery, Chelsea, MA",42.391575,-71.04446399999999
"Wicked Weed Brewing, Asheville, NC",35.59169869999999,-82.5510906
"Great South Bay Brewery, Bay Shore, NY",40.7611052,-73.2635121
"Namaste Brewing at the Whip In, Austin, TX",30.23804909999999,-97.73941599999999
"Yak & Yeti Restaurant & Brewpub, Arvada, CO",39.802048,-105.084131
"Black Star Co-op, Austin, TX",30.33825,-97.71889300000001
"Voodoo Brewery, Meadville, PA",41.6373616,-80.1546963
"Yellow Springs Brewery, Yellow Springs, OH",39.8097848,-83.8883749
"Left Coast Brewing Co., San Clemente, CA",33.4577322,-117.5888295
"Renegade Brewing Co., Denver, CO",39.7306573,-104.9993129
"Hangar 24 Craft Brewery, Redlands, CA",34.0831152,-117.1418175
"Fate Brewing Co., Scottsdale, AZ",33.46269049999999,-111.9268513
"Marley’s Brewery & Grille, Bloomsburg, PA",41.0066242,-76.4312544
"Samuel Adams Brewing, Cincinnati, OH",39.1141961,-84.49206439999999
"Christian Moerlein Brewing Co., Cincinnati, OH",39.113997,-84.514775
"Great Northern Brewing, Whitefi sh, MT",48.41231699999999,-114.337158
"Pedernales Brewing Co., Fredericksburg, TX",30.2392244,-98.8683406
"Crow Hop Brewing Co., Loveland, CO",40.3946004,-105.0740059
"Three Notch’d Brewing Co., Charlottesville, VA",38.0379425,-78.491145
"Grapevine Craft Brewery, Grapevine, TX",32.9325731,-97.0747404
"New Helvetia Brewing Co., Sacramento, CA",38.5607807,-121.4899645
"RAM Restaurant, Schaumburg, IL",42.0539108,-88.030879
"Gordon Biersch Brewery, Annapolis, MD",38.9815716,-76.54168659999999
"Carson’s Brewery, Evansville, IN",38.0148287,-87.5210702
"Wiseacre Brewing Co., Memphis, TN",35.14696560000001,-89.96876209999999
"Diebolt Brewing Co., Denver, CO",39.77035229999999,-105.0031355
"Tahoe Mountain Brewing, Truckee, CA",39.3384131,-120.1799997
"Rock Bottom, Broomfield, CO",39.9625784,-104.9929822
"Brasserie Saint James, Reno, NV",39.516571,-119.807461
"Half Acre Beer Co., Chicago, IL",41.95933360000001,-87.6819996
"Comrade Brewing Co., Denver, CO",39.67565899999999,-104.898488
"Canteen Brewhouse, Albuquerque, NM",35.1205114,-106.617917
"Bootlegger’s Brewery, Fullerton, CA",33.8696307,-117.9284426
"MobCraft Beer, Madison, WI",43.0664972,-89.3054259
"Pelican Brewing Co., Tillamook, OR",45.4578204,-123.8467479
"Roadhouse Brewing Co., Jackson, WY",43.517482,-110.841041
"Kane Brewing Co., Ocean, NJ",40.2365781,-74.04495570000002
"Fremont Brewing Co., Seattle, WA",47.6491544,-122.3444559
"Propolis Brewing, Port Townsend, WA",48.1086739,-122.7735499
"Logsdon Organic Farm Brewery, Hood River, OR",45.70945119999999,-121.5141689
"Creature Comforts Brewing Co., Athens, GA",33.95898460000001,-83.3803081
"Lewis & Clark Brewing Co., Helena, MT",46.6003899,-112.0218265
"Temperance Beer Co., Evanston, IL",42.039987,-87.70191799999999
"Indeed Brewing Co., Minneapolis, MN",45.003464,-93.251547
"Buoy Beer Co., Astoria, OR",46.191345,-123.8351037
"West O Beer, West Okoboji, IA",43.344801,-95.150362
"Great Basin Brewing, Reno, NV",39.47622200000001,-119.7899455
"Draught Works, Missoula, MT",46.8776973,-114.0034787
"McHale’s Brewhouse, Chattanooga, TN",35.1163561,-85.2761292
"Kootenai River Brewing Co., Bonners Ferry, ID",48.6977352,-116.3132215
"The Civil Life Brewing Co., St. Louis, MO",38.590628,-90.2578932
"Lander Brewing Co., Lander, WY",42.8327581,-108.7279648
"FATE Brewing Co., Boulder, CO",40.015095,-105.245735
"Leinenkugel Brewing, Chippewa Falls, WI",44.9432084,-91.3955992
"Airways Brewing Co., Kent, WA",47.4276586,-122.2504699
"The Post Brewing Co., Lafayette, CO",39.99454799999999,-105.0913093
"Arch Rock Brewing Co., Gold Beach, OR",42.388924,-124.415312
"High Water Brewing, Chico, CA",39.7711533,-121.8744518
"Lawson’s Finest Liquids, Warren, VT",44.114498,-72.85607399999999
"Listermann/Triple Digit Brewing Co., Cincinnati, OH",39.1462858,-84.47225949999999
"Carbondale Craft Beer, Carbondale, IL",37.7175106,-89.2069585
"Holy City Brewing, Charleston, SC",32.8523693,-80.00242879999999
"Gun Hill Brewing Co., Bronx, NY",40.8721115,-73.8559102
"JAFB Wooster Brewery, Wooster, OH",40.7995157,-81.9346386
"Heavy Seas Beer, Baltimore, MD",39.2317521,-76.6758397
"Stone Brewing, San Diego, CA",32.74054210000001,-117.2115679
"Mystery Brewing Co., Hillsborough, NC",36.070763,-79.113106
"Broken Tooth Brewing, Anchorage, AK",61.222711,-149.842923
"Badger Hill Brewing, St. Louis Park, MN",44.97029730000001,-93.2469754
"Gordon Biersch Brewery, Rockville, MD",39.0852867,-77.1506777
"Moab Brewery, Moab, UT",38.5626475,-109.5497063
"5 Stones Artisan Brewery, Cibolo, TX",29.56182239999999,-98.24015849999999
"Coastal Empire Beer Co., Savannah, GA",32.0517509,-81.1240104
"College Street Brewhouse & Pub, Lake Havasu City, AZ",34.507165,-114.3472346
"Platt Park Brewing Co., Denver, CO",39.682588,-104.9808019
"Motorworks Brewing, Bradenton, FL",27.49074859999999,-82.571581
"EarthBread + Brewery, Philadelphia, PA",39.967052,-75.166281
"Faction Brewing Co., Alameda, CA",37.78651199999999,-122.3092879
"Short’s Brewing Co., Elk Rapids, MI",44.90342450000001,-85.4069488
"Former Future Brewing Co., Denver, CO",39.6933935,-104.9870699
"Dogfish Head Brewery, Rehoboth Beach, DE",38.715307,-75.087127
"Sockeye Brewing, Boise, ID",43.6324544,-116.2751918
"Sound Brewery, Poulsbo, WA",47.7399097,-122.6573953
"Empire Brewery of Rochester, Rochester, NY",43.1706704,-77.56014449999999
"Bottle Logic Brewing, Anaheim, CA",33.84955370000001,-117.8597638
"Barren Hill Tavern and Brewery, Lafayette Hill, PA",40.0842282,-75.2502878
"Big Island Brewhaus, Kamuela, HI",20.0247942,-155.6615159
"Lion Bridge Brewing Co., Cedar Rapids, IA",41.965088,-91.6604074
"Logboat Brewing Co., Columbia, MO",38.9573449,-92.32246699999999
"Station 26 Brewing Co., Denver, CO",39.7695714,-104.9059639
"Fonta Flora Brewery, Morganton, NC",35.7475957,-81.6908081
"Bagby Beer Co., Oceanside, CA",33.1892496,-117.3743087
"Four Seasons Brewing Co., Latrobe, PA",40.303604,-79.392911
"Hardywood Park Craft Brewery, Richmond, VA",37.564569,-77.45735499999999
"Coda Brewing Co., Aurora, CO",39.7483505,-104.8381838
"Oasis Texas Brewing Co., Austin, TX",30.3190469,-97.7388144
"Stillmank Brewing Co., Green Bay, WI",44.5045515,-87.97837650000001
"Wit’s End Brewing Co., Denver, CO",39.7206191,-105.0174908
"Babe’s Bar-B-Que & Brewhouse, Rancho Mirage, CA",33.74074059999999,-116.4112116
"Stormcloud Brewing Co., Frankfort, MI",44.63269500000001,-86.241075
"Caldera Brewing Co., Ashland, OR",42.1819009,-122.6629224
"Discretion Brewing, Soquel, CA",36.985675,-121.96549
"White Bluffs Brewing, Richland, WA",46.3191227,-119.3013373
"Redwood Curtain Brewing Co., Arcata, CA",40.8567085,-124.088885
"Tampa Bay Brewing Co., Tampa, FL",27.9614191,-82.4416674
"Wynwood Brewing Co., Miami, FL",25.800026,-80.204392
"Tapistry Brewing Co., Bridgman, MI",41.9427437,-86.5559561
"Pisgah Brewing Co., Black Mountain, NC",35.607923,-82.358611
"DuClaw Brewing Co., Rosedale, MD",39.3402079,-76.479151
"Überbrew, Billings, MT",45.7842815,-108.4994153
"Benchmark Brewing Co., San Diego, CA",32.7872785,-117.1020988
"Karl Strauss Brewing, La Jolla, CA",32.84712409999999,-117.2735967
"Monday Night Brewing, Atlanta, GA",33.79491899999999,-84.40988999999999
"Ei8ht Ball Brewing, Newport, KY",39.100314,-84.487595
"Bent Paddle Brewing Co., Duluth, MN",46.76764000000001,-92.12187379999999
"LowDown Brewery + Kitchen, Denver, CO",39.7293107,-104.9857528
"Armadillo Ale Works, Denton, TX",33.21275900000001,-97.128081
"Grimm Artisanal Ales, Brooklyn, NY",40.67498250000001,-73.98867849999999
"Ground Breaker Brewing, Portland, OR",45.508098,-122.6584709
"Bonfire Brewing, Eagle, CO",39.655346,-106.8286779
"Shine Brewing Co., Boulder, CO",40.0188074,-105.2792526
"Steel Toe Brewing, St. Louis Park, MN",44.9413003,-93.3412401
"BRU Handbuilt Ales & Eats, Boulder, CO",40.0141176,-105.2296355
"13 Virtues Brewing Co., Portland, OR",45.4762532,-122.6487912
"The Rare Barrel, Berkeley, CA",37.85765399999999,-122.2914039
"The Tap Beer Co., Bloomington, IN",39.166727,-86.53504199999999
"Nexus Brewery, Albuquerque, NM",35.1337248,-106.6066158
"Rhinegeist Brewing, Cincinnati, OH",39.1172004,-84.5203258
"DESTIHL - Champaign, Champaign, IL",40.1184445,-88.2438196
"Fair Winds Brewing Co., Lorton, VA",38.7391052,-77.184534
"URBN St. Brewing Co., El Cajon, CA",32.7954417,-116.962716
"Reuben's Brews, Seattle, WA",47.66540920000001,-122.3730691
"Our Mutual Friend Malt & Brew, Denver, CO",39.7604733,-104.9824085
"Firestone Walker, Buellton, CA",34.619958,-120.187765
"Huss Brewing, Tempe, AZ",33.35675800000001,-111.965045
"7th Settlement Brewery, Dover, NH",43.1952574,-70.8728477
"Rabbit Hole Brewing, Justin, TX",33.089716,-97.292565
"Institution Ale Co., Camarillo, CA",34.208145,-119.03851
"Exile Brewing, Des Moines, IA",41.58316349999999,-93.6370736
"Jailbreak Brewing Co., Laurel, MD",39.1241638,-76.8231651
"Fargo Brewing Co., Fargo, ND",46.883038,-96.79842300000001
"Boise Brewing, Boise, ID",43.6117698,-116.2030294
"Panther Island Brewing Co., Fort Worth, TX",32.763755,-97.33789
"Aftershock Brewing Co., Temecula, CA",33.487983,-117.144492
"Melvin Brewing, Jackson, WY",43.47862250000001,-110.7610845
"Mazama Brewing Co., Corvallis, OR",44.5634459,-123.2258524
"Thr3e Wise Men Brewing Co., Indianapolis, IN",39.764165,-86.14610479999999
"Duck-Rabbit Craft Brewery, Farmville, NC",35.6004013,-77.596285
"Narragansett Brewing Co., Providence, RI",41.8189098,-71.4096986
"Gigantic Brewing Co., Portland, OR",45.48506289999999,-122.639319
"Ghostfish Brewing Co., Seattle, WA",47.57628749999999,-122.3338489
"Prison City Brewing, Auburn, NY",42.9318348,-76.568322
"Aardwolf Brewing Co., Jacksonville, FL",30.3107134,-81.65448049999999
"Golden Valley Brewery and Pub, McMinnville, OR",45.21022500000001,-123.1888871
"Newburgh Brewing Co., Newburgh, NY",41.4973104,-74.0079837
"Fulton Beer, Minneapolis, MN",44.9849697,-93.2791895
"Bemidji Brewing Co., Bemidji, MN",47.471782,-94.8816163
"pFriem Family Brewers, Hood River, OR",45.7147293,-121.5178361
"Dale Bros Brewery, Upland, CA",34.1089656,-117.6907247
"Gibb’s Hundred Brewing Co., Greensboro, NC",36.0658591,-79.7918443
"Fat Head’s Brewery - N. Olmstead, North Olmsted, OH",41.42642559999999,-81.8941988
"Karl Strauss Brewing, Costa Mesa, CA",33.6895344,-117.8958015
"South Park Brewing - CA, San Diego, CA",32.7216498,-117.1300225
"O’so Brewing, Plover, WI",44.451594,-89.524951
"WeldWerks Brewing Co., Greeley, CO",40.428113,-104.6905134
"Fat Head’s Brewery - Portland, Portland, OR",45.524123,-122.6845716
"Headlands Brewing Co., Mill Valley, CA",37.9062334,-122.5479345
"Mankato Brewery, Mankato, MN",44.1822891,-94.01420069999999
"Platform Beer Co., Cleveland, OH",41.47983600000001,-81.71396829999999
"Blue Pants Brewery, Madison, AL",34.684948,-86.73853
"The Austin Beer Garden Brewing Co., Austin, TX",30.245369,-97.76882499999999
"Alvarado Street Brewery & Grill, Monterey, CA",36.5992873,-121.89475
"Fat Head’s Brewery, Middleburg Heights, OH",41.387136,-81.83132599999999
"21st Amendment, San Leandro, CA",37.711807,-122.1776568
"Black Project Spontaneous & Wild Ales, Denver, CO",39.6933935,-104.9870699
"Black Bottle Brewery, Fort Collins, CO",40.5663886,-105.0786736
"Champion Brewing Co., Charlottesville, VA",38.0276964,-78.478416
"von Trapp Brewing, Stowe, VT",44.46546130000001,-72.7451723
"Iron Hill Brewery, Lancaster, PA",40.0506672,-76.3187929
"Raleigh Brewing Co., Raleigh, NC",35.7929037,-78.686926
"Rip Current Brewery, San Marcos, CA",33.1427535,-117.1925399
"Hailstorm Brewing Co., Tinley Park, IL",41.5535258,-87.8151383
"Red Eye Brewing Co., Wausau, WI",44.95887,-89.622827
"Rockford Brewing Co. - Rockford, Rockford, MI",43.1195294,-85.5614392
"Figueroa Mountain Brewing, Arroyo Grande, CA",35.12104010000001,-120.6059601
"New English Brewing Co., San Diego, CA",32.76354229999999,-117.1220001
"Nebraska Brewing Co., La Vista, NE",41.188961,-96.082033
"Brew Bus Brewing, Tampa, FL",27.9826171,-82.45862679999999
"Smylie Brothers Brewing Co., Evanston, IL",42.04765460000001,-87.68641550000001
"Madison River Brewing Co., Belgrade, MT",45.7714193,-111.1685176
"KettleHouse Brewing Co., Missoula, MT",46.87790479999999,-113.9952698
"Karbach Brewing Co., Houston, TX",29.8057389,-95.4605457
"Spangalang Brewery, Denver, CO",39.755076,-104.977123
"Mayflower Brewing Co., Plymouth, MA",41.94932949999999,-70.7111281
"BNS Brewing & Distilling Co., Santee, CA",32.846453,-116.9583674
"Saucony Creek Brewing Co., Kutztown, PA",40.50139840000001,-75.7967092
"Smog City Brewing, Torrance, CA",33.8470769,-118.3136808
"Garage Brewing Co. & Pizzeria, Temecula, CA",33.4825075,-117.1434241
"Ahnapee Brewery, Algoma, WI",44.609054,-87.4351342
"Susquehanna Brewing Co., Pittston, PA",41.30377,-75.805905
"Lone Tree Brewing Co., Lone Tree, CO",39.562658,-104.892868
"Sycamore Brewing, Charlotte, NC",35.2087224,-80.8627515
"Block 15, Corvallis, OR",44.5622949,-123.2623426
"Perennial Artisan Ales, Saint Louis, MO",38.545549,-90.265596
"Elk Mountain Brewing Co., Parker, CO",39.5269655,-104.7700996
"BJ's Restaurant & Brewery, Temple, TX",31.091876,-97.38583799999999
"49th State Brewing Co., Denali National Park, AK",63.1148002,-151.1926058
"Lager Heads Brewing Co., Medina, OH",41.19720530000001,-81.88701309999999
"Central Coast Brewing Co., San Luis Obispo, CA",35.28581700000001,-120.655724
"Track 7 Brewing Co. - Natomas, Sacramento, CA",38.538954,-121.481792
"Wander Brewing, Bellingham, WA",48.7542754,-122.4740892
"Spellbound Brewing, Mount Holly, NJ",39.9916636,-74.80059779999999
"Twin Peaks Brewery, Irving, TX",32.8656372,-97.0047631
"Zipline Brewing Co., Lincoln, NE",40.8118744,-96.75132649999999
"Flix Brewhouse - Indy, Carmel, IN",39.9595791,-86.11727289999999
"Liquid Mechanics Brewing Co., Lafayette, CO",39.99934390000001,-105.1035845
"Brothers Craft Brewing, Harrisonburg, VA",38.4572687,-78.86106219999999
"Fort Point Beer Co., San Francisco, CA",37.8030773,-122.4648543
"Craft Brew Alliance - Kona Brewery, Kailua Kona, HI",19.6431098,-155.9975462
"Lucky Envelope Brewing, Seattle, WA",47.6647949,-122.36907
"Bootstrap Brewing Co., Niwot, CO",40.09992639999999,-105.1684991
"Ritual Brewing Co., Redlands, CA",34.0709075,-117.2371712
"Brewery Rickoli, Wheat Ridge, CO",39.775741,-105.081802
"Three Magnets Brewing, Olympia, WA",47.0431648,-122.8985808
"Baxter Brewing Co., Auburn, ME",44.0951384,-70.2191091
"Broken Compass Brewing, Breckenridge, CO",39.5148236,-106.0534771
"Mispillion River Brewing, Milford, DE",38.9312628,-75.4509965
"CODA Brewing Co., Aurora, CO",39.7483505,-104.8381838
"Triple C Brewing, Charlotte, NC",35.2011022,-80.8695901
"903 Brewers, Sherman, TX",33.6173597,-96.6071473
"Morgan Territory Brewing, Tracy, CA",37.7472769,-121.412508
"New Bohemia Brewing Co., Santa Cruz, CA",36.9665554,-121.964735
"(512) Brewing Co., Austin, TX",30.2229861,-97.7701154
"Noble Ale Works, Anaheim, CA",33.8084819,-117.8828277
"Blackberry Farm Brewery, Walland, TN",35.68611310000001,-83.865619
"Pale Fire Brewing Co., Harrisonburg, VA",38.4471061,-78.87125859999999
"Heroes Restaurant and Brewery, Riverside, CA",33.981409,-117.369874
"Two Beers Brewing Co., Seattle, WA",47.5605572,-122.3374981
"Lompoc Brewing - The 5th Quadrant, Portland, OR",45.5510448,-122.6670469
"River’s Edge Brewing Co., Milford, MI",42.58644719999999,-83.6001362
"Taxman Brewing Co., Bargersville, IN",39.52095509999999,-86.1670716
"Social Kitchen & Brewery, San Francisco, CA",37.7635101,-122.4661135
"Arcadia Brewing Co., Kalamazoo, MI",42.2952623,-85.5711343
"Paducah Beer Werks, Paducah, KY",37.0889206,-88.5997206
